id_lancamento;data_lancamento;competencia;centro_custo;projeto;unidade;fornecedor;cnpj;categoria;subcategoria;tipo_documento;numero_documento;descricao;quantidade;valor_unitario;valor_total;moeda;forma_pagamento;status_pagamento;aprovador
1257;10/02/2023;2023-02;Obras;Ponte Amazônia;;Serviços gerais br;4,87289E+14;Pessoal;HORAS EXTRAS;Recibo;729041;Horas Extras referente a Ponte Amazônia;2.0;1369.09;;BRL;Boleto;Rejeitado;Marta Souza
1493;19/06/2023;2023-06;Engenharia;Saneamento PE;Natal;Logisway Transportes;2,43653E+14;Logística;Seguro;RECIBO;411840; nan;5.0;176.44;882.2;BRL;;Pago;Carla Lima
1632;01/10/2022;2022-10;Administrativo;Saneamento PE;;Global Tools Brasil;9,69022E+13;ENERGIA;Gás;Boleto  ;230225;Gás referente a Saneamento PE;10.0;615.12;6151.2;BRL;PIX; Em análise;Renato Leal
1696;14/01/2022;2022-01;Engenharia;Usina Solar MG;Fortaleza;SegurPro Monitoramento;60.059.686/8987-62;Consultoria  ;Fiscal;NF-e;747059;Fiscal referente a Usina Solar MG;3.0;109.85;329.55;BRL;Caixa;Aprovado;João pereira
1398;11/01/2022;2022-01;Obras;Linha 4 Metro SP;São Paulo;Consultoria Delta;7,9679E+13;Serviços;Limpeza;NFS-e  ;256932;Limpeza referente a linha 4 metro sp;5.0;373.28;1866.4;BRL;Boleto;Rejeitado;João Pereira
1851;16/01/2024;2024-01;Compras; Saneamento PE;Brasília;CloudTec Soluções;3,87245E+12; Logística;Armazenagem;NF-e;784143;Armazenagem referente a Saneamento PE;3.0;-384.55;2100.15;BRL;Cartão;Pago;João Pereira
664;12/10/2024;2024-10;Logística;Translado offshore;Brasília;SegurPro Monitoramento;76.300.346/3909-61;TI;;NF-e;423688;Licenças referente a Translado Offshore;2.0;402.04;804.08;BRL;Boleto;Em análise;Marta Souza
1984;09/08/2024;2024-08;Logística;Ponte Amazônia;Salvador;CloudTec Soluções;64.101.957/2417-39;Viagens;Passagens  ;Boleto;;Passagens referente a Ponte Amazônia;2.0;;1396.78;BRL; Caixa;Rejeitado;Bruno araújo
1258;10/03/2022;2022-03;Logística;Refinaria RN;Salvador;Constrular LTDA;49.555.979/3978-30;Consultoria;Auditoria;Di;618275;;2.0;636.31;1272.62;BRL; Caixa;Aprovado;Marta Souza
1843;22/04/2025;2025-04;COMPRAS; DataCenter Recife;Porto Alegre  ;CloudTec Soluções;5,12771E+11;Serviços;Soldagem;NFS-e;591841;Soldagem referente a DataCenter Recife;3.0;734.43;2203.29;BRL;Cartão;Aprovado;Fernanda Nunes
1915;16/05/2024;2024-05;Compras;Porto Sul;Natal;Oficina do Aço;3,19408E+12;Segurança;Monitoramento;RECIBO;;Monitoramento referente a Porto Sul;3.0;630,79;1892,37;BRL; Boleto;Pendente;João Pereira
1701;28/03/2022;2022-03;RH;Translado Offshore  ;Porto Alegre;Serviços Gerais BR;1,00806E+13;Segurança;Brigada;NFS-e;628890;Brigada referente a Translado Offshore;3.0;463.28;1389.84;BRL;Caixa;APROVADO;Bruno Araújo
318;30/03/2025;2025-03;Manutenção;Refinaria RN;Porto Alegre;Metalúrgica Phoenix;7,6375E+14;TI;CLOUD;Boleto;;nan  ;2.0;;602.14;BRL;PIX;Pago;
649;27/06/2024;2024-06;Administrativo;Refinaria RN;Belo Horizonte;Logisway Transportes;6,5432E+13;Locação; Veículos;Di;450265;Veículos referente a Refinaria RN;3.0;445.81;1337.43;BRL;TED;Em análise;MARTA SOUZA
1435;08/09/2024;2024-08;Engenharia;Ferrovias centro-oeste;Belo Horizonte;Logisway Transportes;9,55298E+11;Locação;Containers;NFS-e;784962;Containers referente a Ferrovias Centro-Oeste;3.0;433.35;1300.05;EUR;TED;Pendente;Paulo Andrade
1480;29/12/2022;2022-12;RH;Usina Solar MG;Curitiba;Serviços Gerais BR;3,8553E+14;Pessoal; Treinamento; Recibo;385835;Treinamento referente a Usina Solar MG;2.0;9391.78;;BRL;Cartão; Em análise;Paulo Andrade
710;14/03/2023;2023-03;Financeiro;Saneamento PE;Salvador;Serviços Gerais BR;4,79947E+13; Pessoal;Folha;Di;536968;Folha referente a Saneamento PE;1.0;1153.18;1153.18;BRL;Boleto; Pendente;Fernanda Nunes  
1383;26/05/2022;2022-05;RH;NAN;Salvador;Topografia Silva ME;1,91113E+13;Consultoria;Ambiental;NFS-e;736781;Ambiental referente a Ponte Amazônia;2.0;655.13;1310.26;USD;Caixa;Aprovado; Bruno Araújo
1283;08/06/2023;2023-06;Manutenção;DataCenter Recife  ;Fortaleza;Hotelaria Nordeste;14.132.456/9783-36;Energia;Gás  ;Recibo;878403;Gás referente a DataCenter Recife;5.0;669.15;3345.75;BRL;Cartão;EM ANÁLISE;Marta Souza
1769;07/07/2023;2023-07;Segurança  ;Ponte Amazônia;Recife;Alfa Energia S.A.;;Serviços;Limpeza;Di;953033;Limpeza referente a Ponte Amazônia;;438.72;438.72;BRL;PIX;Rejeitado;Renato Leal
973;06/06/2022;2022-06;Administrativo;DataCenter Recife;Porto Alegre;Global Tools Brasil;52.793.349/8764-88;Consultoria;Jurídica;NFS-e;872856;Jurídica referente a DataCenter Recife – URGENTE;10.0;;5711.5;EUR;Caixa  ;Aprovado;
628;08/01/2023;2023-01;RH; Ferrovias Centro-Oeste;Belo Horizonte;Global Tools Brasil;7,3209E+13;Locação;Containers;Recibo  ;515242;Containers referente a Ferrovias Centro-Oeste;10.0;1098.6;10986.0;USD;PIX;Rejeitado;Carla Lima
633;29/11/2023;2023-11;Compras;DataCenter Recife  ;Natal;Logisway Transportes;5,78565E+14;Energia;Geradores;Nfs-e;303318;Geradores referente a DataCenter Recife;10.0;145.44;1454.4;BRL;Cartão;Pendente; Marta Souza
1307;05/02/2023;2023-02;Compras;NAN;Fortaleza;Constrular LTDA;5,7059E+11;TI;Licenças;Boleto;333720;Licenças referente a Ponte Amazônia;4.0;;3454.52;BRL;TED;Em análise;Carla Lima
1401;22/03/2025;2025-03;RH;Porto Sul;PORTO ALEGRE;Logisway Transportes;3,50888E+14;Viagens;Hospedagem;Di;263062;Hospedagem referente a Porto Sul;1.0;229.05;229.05;BRL;Boleto;Em análise;Bruno Araújo
1409;06/08/2022;2022-08;RH  ;Porto Sul;Salvador;ALFA ENERGIA S.A.;2,91992E+13;Logística;Armazenagem;Recibo;170886;Armazenagem referente a Porto Sul;;;1243.64;EUR;Caixa;Rejeitado;Bruno Araújo
1249;17/03/2024;2024-03;Administrativo;DataCenter Recife;;Metalúrgica Phoenix  ;5,56444E+14;Energia;Nan;NFS-e  ;840894;Eletricidade referente a DataCenter Recife;3.0;206.5;619.5;BRL;Caixa;Pendente;Marta Souza
712;10/02/2024;2024-02;Administrativo;; Belo Horizonte;Serviços Gerais BR;43.716.316/0383-29;Locação;NAN;Di;;Máquinas referente a Ponte Amazônia;5.0;1377.17;6885.85;BRL;Boleto;Pago;Fernanda Nunes
1255;26/10/2023;2023-10; Administrativo;;Curitiba;Alfa Energia S.A.  ;47.642.062/3476-82; Pessoal;Horas Extras;Boleto;352139;Horas Extras referente a DataCenter Recife;20.0;412.8;8256.0;BRL;PIX;Rejeitado; João Pereira
1497;23/03/2022;2022-03;RH  ; Ponte Amazônia;Manaus;Serviços Gerais BR  ;81.410.634/3517-37;Serviços;Soldagem;Di;297564;Soldagem referente a Ponte Amazônia;;431,05;431,05;BRL;PIX;APROVADO;Marta Souza
1372;12/01/2023;202301;Obras;Eólicas NE;;Metalúrgica Phoenix;5,22467E+11;Locação;Máquinas  ;NFS-e;211011;Máquinas referente a Eólicas NE;1.0;187.99;187.99;EUR;;Pendente;Fernanda Nunes
1530;29/04/2023;2023-04;Logística;Porto Sul;Porto Alegre;Metalúrgica Phoenix;9,19477E+11;LOGÍSTICA;Seguro;Di;110111;Seguro referente a Porto Sul;10.0;241.71;2417.1;EUR;CARTÃO;Rejeitado;Renato Leal
1664;31/03/2022;2022-03;Financeiro;Translado Offshore;São Paulo;CloudTec Soluções;3,14507E+13;Consultoria;nan  ;Boleto;867618;Jurídica referente a Translado Offshore;4.0;256.16;;EUR;Cartão; Pendente;Carla Lima
1355;30/06/2023;2023-06;Logística;Translado Offshore  ;Curitiba;CloudTec Soluções;52.242.517/8629-39;Energia;Geradores;NFS-e;971815;Geradores referente a Translado Offshore;1.0;945.18;945.18;BRL;Boleto;Rejeitado;Carla Lima
1822;24/11/2024;2024-11;Rh;Refinaria RN;Curitiba;Logisway Transportes  ;8,90841E+11;Serviços;Soldagem; Recibo;291567;Soldagem referente a Refinaria RN;10.0;453.54;4535.4;BRL;PIX;Pendente;Renato Leal
1379;03/01/2022;2022-01;Engenharia;Ferrovias Centro-Oeste;Natal;Oficina do Aço;2,12643E+14;Locação;Máquinas;NF-e;373370;;20.0;228.29;;USD;Caixa;Rejeitado;Bruno Araújo
328;04/06/2022;2022-06;Administrativo;Ponte Amazônia  ;Salvador;SegurPro Monitoramento;8,65E+11; Pessoal;;Di;382790;HORAS EXTRAS REFERENTE A PONTE AMAZÔNIA;1.0;425.23;;BRL;Boleto; Pago;FERNANDA NUNES
1644;11/08/2023;2023-08;Obras;TRANSLADO OFFSHORE;Belo Horizonte;Metalúrgica Phoenix;;Serviços; Limpeza;NF-E;805454;Limpeza referente a translado offshore;10.0;594.53;5945.3;BRL;Cartão;Aprovado;João Pereira
1998;10/01/2022;2022-01;TI;Ponte Amazônia;Salvador;Global Tools Brasil;6,35401E+13;TI;Suporte;Boleto;490262;Suporte referente a Ponte Amazônia;1.0;1768.49;1768.49;BRL;;Rejeitado;Bruno Araújo
796;16/12/2022;2022-12;Segurança;Saneamento PE;;Oficina do Aço;97.736.905/5517-44;LOCAÇÃO;Galpão;RECIBO;313406;Galpão referente a Saneamento PE;5.0;161.55;807.75;BRL;PIX;Pago;Renato Leal
646;02/01/2024;2024-01; TI;Porto Sul;Natal;GeoMap Engenharia;8,02849E+11;Segurança; nan;NF-e;130466;Alarmes referente a Porto Sul;3.0;399,75;1199,25;BRL;TED;Pago;Bruno Araújo
1013;25/03/2024;2024-03;Segurança  ;DataCenter Recife;Curitiba;Topografia Silva ME;9,29216E+13;Pessoal;Benefícios;NFS-e  ;881836;Benefícios referente a datacenter recife – urgente;1.0;;542,44;USD;Caixa  ;Rejeitado;Renato Leal  
1988;13/07/2023;2023-07; Obras;Porto sul;Porto Alegre;Metalúrgica Phoenix;3,19709E+13;Locação;Galpão;NF-e;321958;Galpão referente a Porto Sul;10.0;320.08;3200.8;EUR;TED;Pendente;
557;12/04/2025;2025-04;Financeiro;Ponte Amazônia;Salvador;Consultoria Delta;35.383.559/9072-52;Segurança;Treinamento;Boleto;149769;Treinamento referente a Ponte Amazônia  ;20.0;196.07;3921.4;BRL;CARTÃO;Aprovado;Marta Souza
682;09/02/2023;2023-02;Engenharia;Linha 4 Metro SP;;Metalúrgica Phoenix;1,53789E+14;Consultoria;Jurídica;Boleto;;Jurídica referente a Linha 4 Metro SP;3.0;309.07;927.21;USD; PIX;Pago; João Pereira
578;15/12/2023;2023-12;RH;Ponte Amazônia; Natal;Metalúrgica Phoenix;nan ;ENERGIA;Gás;Recibo;557297;Gás referente a Ponte Amazônia;3.0;336.4;1009.2;EUR;Caixa;Aprovado;Carla Lima  
1820;21/10/2024;2024-10;Compras;TRANSLADO OFFSHORE; Belo Horizonte;Consultoria Delta;6,52849E+13;Pessoal;;NFS-e;900008;Benefícios referente a Translado Offshore;1.0;252.2;252.2;BRL;Cartão;Pago;Carla Lima  
1110;13/04/2025;2025-04;Financeiro;Linha 4 Metro SP; Recife;Global Tools Brasil;7,58966E+13;SERVIÇOS;Terceirização;Boleto;488454;Terceirização referente a Linha 4 Metro SP;5.0;256.59;1282.95;BRL;Caixa;Rejeitado  ;Bruno Araújo
1267;14/03/2022;2022-03;TI;DataCenter Recife;Natal;Oficina do Aço;3,95695E+13;Segurança;Brigada;NF-e;352415;Brigada referente a DataCenter Recife;1.0;515.87;515.87;USD;TED;Rejeitado;Marta Souza
1723;15/05/2025;2025-05;Logística;Refinaria RN;Salvador;Logisway transportes;2,82607E+11;Pessoal;Folha;NF-e  ;846837;Folha referente a Refinaria RN;1.0;268.82;268.82;BRL;Caixa;Rejeitado;Marta Souza
497;05/10/2024;2024-10;Manutenção;Saneamento PE;Manaus;Constrular LTDA  ;6,38428E+13;Serviços;;NFS-e;943590;Montagem referente a Saneamento PE;1.0;;600.88;USD;Boleto;Pendente  ;
1184;03/05/2024;2024-05;RH;Porto Sul;;SEGURPRO MONITORAMENTO;;SERVIÇOS;Soldagem;NF-e;602599;Soldagem referente a Porto Sul;1.0;352,79;352,79;BRL;PIX;Em análise;Fernanda Nunes
525;28/12/2024;2024-12;RH  ; Saneamento PE;Brasília;CloudTec Soluções;6,79614E+14;TI;Licenças;Recibo;340416; nan;10.0;212.76;2127.6;BRL;Caixa  ;Pago;Marta Souza  
1060;18/05/2025;2025-05;Administrativo;Usina Solar MG;Brasília;Oficina do Aço;8,7214E+14;Viagens;Traslados;Recibo;806225;Traslados referente a Usina Solar MG;2.0;366.39;732.78;BRL;PIX;Pago;Paulo Andrade
541;26/09/2023;2023-09;Manutenção;DataCenter Recife; São Paulo;Oficina do Aço;70.982.230/8293-03;Serviços;Limpeza;Recibo;447088;;1.0;745.37;745.37;BRL;Cartão  ;Rejeitado;João Pereira  
1195;17/05/2025;2025-05;Engenharia;;Salvador;Hotelaria Nordeste;1,85283E+13;Segurança;Brigada;Di;888226;Brigada referente a Ponte Amazônia;5.0;594,56;2972,8;BRL;Cartão;Aprovado;Carla Lima
1679;11/07/2025;2025-07; Obras;Refinaria RN;Natal;Constrular LTDA  ;01.475.625/8256-49;TI;TELECOM;Boleto;969654;Telecom referente a Refinaria RN;1.0;112.69;112.69;BRL;Caixa  ;Aprovado;Marta Souza
749;18/05/2022;2022-05;FINANCEIRO;Linha 4 Metro SP;Brasília;Serviços Gerais BR;3,01362E+11;Materiais;EPIs  ;Boleto;531874;EPIs referente a Linha 4 Metro SP;2.0;216.03;432.06;EUR;Cartão;Pago  ;Fernanda Nunes
1700;01/11/2024;2024-11;TI; Ponte Amazônia;Porto Alegre;Constrular LTDA;;Viagens;Hospedagem;Nfs-e;101593;Hospedagem referente a Ponte Amazônia;10.0;;6923.9;BRL;PIX;Rejeitado;Paulo Andrade
1431;17/01/2025;2025-01;Rh;;Belo Horizonte;Hotelaria Nordeste;02.530.614/7679-56;Serviços;Montagem;Boleto;920735;Montagem referente a Refinaria RN;2.0;227.38;;BRL;Cartão;Pago;Fernanda Nunes
485;17/02/2023;2023-02; RH;Translado Offshore  ;Recife;Transportes Atlântico;6,85101E+14;Materiais;NAN;Di;825150;Aço referente a Translado Offshore;3.0;556.35;1669.05;BRL; nan;Pago;Fernanda Nunes
1758;10/04/2022;2022-04;Compras;Eólicas NE;Fortaleza;OFICINA DO AÇO;8,66469E+14;Serviços;Montagem;Recibo;684594;Montagem referente a Eólicas NE;1.0;800,25;800,25;BRL;Cartão;Pendente; nan
1924;26/03/2024;2024-03;Compras;Translado Offshore;Belo Horizonte;CloudTec Soluções  ;8,80473E+13;LOGÍSTICA;Embalagens;Boleto;651911;Embalagens referente a Translado Offshore;20.0;636.04;12720.8;EUR;BOLETO;Pendente;Bruno Araújo
96;08/03/2025;2025-03;RH;Ferrovias Centro-Oeste;Manaus;CloudTec Soluções;5,7241E+13;TI;Telecom;Di;960675;TELECOM REFERENTE A FERROVIAS CENTRO-OESTE;;203.06;4061.2;BRL;Caixa;Aprovado;Renato Leal
1021;18/05/2025;2025-05; Administrativo;Saneamento PE;Natal;Metalúrgica phoenix;;Serviços;Montagem;Recibo;104428;Montagem referente a Saneamento PE;2.0;153.13;;EUR;Caixa;Em análise;Fernanda Nunes
564;29/01/2022;2022-01;Financeiro;Porto Sul;Brasília;Transportes Atlântico;;Pessoal;Benefícios;Boleto;228237;Benefícios referente a Porto Sul;3.0;430.96;1292.88;USD;TED;PENDENTE;Paulo Andrade
1265;20/07/2022;2022-07;OBRAS;Ponte Amazônia  ;Salvador  ;SEGURPRO MONITORAMENTO;55.546.408/2195-71 ;SERVIÇOS;Limpeza;Recibo;344365;Limpeza referente a Ponte Amazônia;2.0;3776.71;7553.42;BRL; Cartão;Pendente;Marta Souza
743;29/01/2024;2024-01;Administrativo;DataCenter Recife; Porto Alegre;Consultoria Delta;80.109.240/3750-02;Segurança; Brigada;NF-E;862052;Brigada referente a DataCenter Recife;10.0;312.96;nan;BRL;BOLETO;Pendente;JOÃO PEREIRA
864;16/09/2023;2023-09; Financeiro;Refinaria RN;Brasília;GeoMap Engenharia  ;4,68684E+14;Segurança;Vigilância;Boleto;285641;Vigilância referente a Refinaria RN;2.0;138,39;276,78;EUR;Cartão;Em análise;João Pereira
1599;06/03/2023;2023/03;RH;Usina Solar MG;Natal;Transportes Atlântico  ;8,7117E+11;Energia;Gás;NFS-e;789703;Gás referente a Usina Solar MG;1.0;441.91;14.91;BRL;Pix;Pendente;Renato leal
1715;08/11/2022;2022-11;Obras;Eólicas NE;Fortaleza;Serviços Gerais BR;3,94834E+14;Serviços;Montagem;NFS-e;322779;Montagem referente a eólicas ne;2.0;531.63;1063.26;BRL;PIX; Aprovado;Renato Leal
1485;26/02/2023;2023-02;TI;Translado Offshore;Recife;SegurPro Monitoramento;57.681.832/6441-55;Segurança;Alarmes; Di;902325; Alarmes referente a Translado Offshore;4.0;199,28;797,12;BRL;PIX;Em análise;Paulo Andrade
892;15/11/2024;2024-11;Segurança;DataCenter Recife;RECIFE;Consultoria Delta;3,93144E+14;Materiais;EPIs  ;NF-e;221015;EPIs referente a DataCenter Recife;3.0;515.77;1547.31;BRL;Boleto;Aprovado;Paulo Andrade
1578;12/01/2025;2025-01;TI;Ferrovias Centro-Oeste  ;Belo Horizonte  ;Topografia silva me;31.286.242/9372-27;Locação;Equipamentos;NFS-e;326140;Equipamentos referente a Ferrovias Centro-Oeste;2.0;709.22;1418.44;BRL;Cartão;Em análise;Carla Lima
1882;05/12/2023;2023-12;Manutenção;DataCenter Recife;Fortaleza; GeoMap Engenharia;8,65443E+14;Consultoria;Engenharia;Recibo;;Engenharia referente a DataCenter Recife;1.0;439.57;439.57;BRL;TED; Pendente;João Pereira
1039;24/03/2024;2024-03;Manutenção;Ferrovias Centro-Oeste;Natal;Companhia de Máquinas Orion;1,8108E+14;TI;Suporte;Di;468025;Suporte referente a ferrovias centro-oeste – urgente;20.0;182,99;3659,8;BRL;TED;Aprovado;
207;09/04/2023;2023-04;Engenharia; Porto Sul;Natal;Metalúrgica Phoenix;1,64579E+11;Materiais;Ferramentas; Recibo;807933;Ferramentas referente a Porto Sul  ;3.0;288.41;865.23;BRL;PIX;Pendente  ;João Pereira
393;17/12/2024;2024-12;Compras;Usina solar mg;Recife;Companhia de Máquinas Orion;8,82002E+14;Consultoria  ;Jurídica; Boleto;806466;;1.0;162.89;162.89;USD;Cartão;Pago;Paulo Andrade
795;15/12/2024;2024-12;TI;Refinaria RN;Salvador;TRANSPORTES ATLÂNTICO;2,84439E+11; Consultoria;Auditoria;Recibo;196279;AUDITORIA REFERENTE A REFINARIA RN;2.0;535.59;1071.18;BRL;Cartão;Em análise;Carla Lima
871;17/06/2024;2024-06;RH;;São Paulo;Constrular LTDA;9,39468E+14;TI;Telecom;NFS-e;496688;Telecom referente a Refinaria RN;2.0;540.54;1081.08;BRL;Caixa;Pago;Carla Lima
398;09/10/2024;2024-10;Segurança;DataCenter Recife;;Global Tools Brasil;;TI;Telecom;Recibo;883954;;4.0;293.52;1174.08;BRL;Caixa;Em análise;
767;08/10/2022;2022-10;Financeiro;Linha 4 Metro SP; Manaus;Global Tools Brasil;1,42631E+13;Pessoal;Recrutamento  ;Di;956776;Recrutamento referente a linha 4 metro sp;3.0;;2615.07;BRL;TED;Pendente;Bruno Araújo
1990;21/05/2022;2022-05;Logística;Ferrovias Centro-Oeste; Curitiba;Constrular LTDA;6,05457E+11;Materiais  ;;NFS-e;433239;;3.0;197.02;591.06;EUR;Caixa;Pago;Bruno Araújo
1242;04/03/2024;2024-03;Logística  ;Ponte Amazônia;PORTO ALEGRE;CONSULTORIA DELTA;7,25802E+11;Materiais;Cimento;Recibo;396870;Cimento referente a Ponte Amazônia;2.0;978.07;1956.14;BRL; nan; Rejeitado;Fernanda Nunes  
1029;02/03/2025;2025-03;Manutenção;Usina Solar MG;Salvador;Serviços Gerais BR  ;8,72272E+11;TI;Suporte;NFS-e  ;214039;Suporte referente a Usina Solar MG  ;2.0;232.68;465.36;EUR;Boleto;Pendente;Carla Lima
1793;23/04/2024;2024-04;Manutenção;Linha 4 Metro SP;Fortaleza;Constrular LTDA  ;3,34637E+14; Materiais;Aço;Recibo;418021;Aço referente a Linha 4 Metro SP;5.0;499.07;2495.35;USD;CARTÃO;Rejeitado;
643;09/05/2025;2025-05;Compras;Ferrovias Centro-Oeste;Recife;Consultoria Delta;9,80098E+13;Pessoal;Horas Extras;Boleto;513665;;3.0;;959.25;BRL;PIX;Pago;Bruno Araújo
1298;08/05/2025;2025-05;TI;Ferrovias Centro-Oeste;Brasília;Metalúrgica phoenix;6,69487E+14;Pessoal;Recrutamento;NFS-E;852376;Recrutamento referente a Ferrovias Centro-Oeste;1.0;250.08;129.46;BRL;Caixa;Pago;Fernanda nunes
1967;16/04/2022;2022-04;Segurança;DataCenter Recife;Salvador;Global Tools Brasil;03.162.381/7023-50;Materiais;Cimento;Di;896753;Cimento referente a DataCenter Recife;3.0;318.6;955.8;USD;Boleto;Em análise;Renato Leal
613;04/06/2025;2025-06;Obras;Saneamento PE;NATAL;Constrular LTDA;78.344.786/4208-48;Energia;Geradores;NF-E;;Geradores referente a Saneamento PE  ;2.0;825.29;1650.58;BRL; TED;Pendente;NAN
1763;30/11/2022;2022-11;Engenharia;Refinaria RN; Brasília;Hotelaria Nordeste;;Serviços;Montagem;NF-e;860197;Montagem referente a Refinaria RN;2.0;445.96;891.92;BRL;Boleto;Pendente;Carla Lima
961;14/04/2022;2022-04;Manutenção;Eólicas NE;Natal;SegurPro Monitoramento;3,11576E+14;Energia;Eletricidade;Boleto  ;304026;Eletricidade referente a eólicas ne;1.0;1491.89;1491.89;BRL;PIX; Aprovado;Paulo andrade
1571;05/06/2024;2024-06;TI;;Recife;Serviços Gerais BR;9,46084E+13;Segurança;Vigilância;Recibo;801329;Vigilância referente a Porto Sul;1.0;63.35;63.35;BRL;Boleto;Pago;FERNANDA NUNES
726;01/08/2023;2023-08;Manutenção;Linha 4 Metro SP;Manaus;Consultoria Delta;6,04954E+14;Logística;Seguro;Boleto;;Seguro referente a Linha 4 Metro SP;2.0;154.61;309.22;BRL;Caixa;Em análise;Marta Souza
1896;01/02/2023;2023-02;Segurança; Usina Solar MG; Manaus;Serviços Gerais BR;;LOCAÇÃO;Galpão;Di;521386;Galpão referente a Usina Solar MG;;;765.44;BRL;;Em análise;Renato Leal
684;02/06/2023;2023-06;TI;Refinaria RN;Curitiba;Metalúrgica Phoenix;2,85477E+14;Pessoal;Recrutamento;Boleto;162423;Recrutamento referente a Refinaria RN;3.0;842.14;2526.42;BRL;nan  ;Pago;Bruno Araújo
99;23/02/2023;2023-02;Financeiro;REFINARIA RN;Salvador;Companhia de Máquinas Orion;3,18856E+11;Logística;Seguro;Di  ;977839;Seguro referente a Refinaria RN;2.0;268.87;537.74;BRL;Cartão;Rejeitado;Carla Lima
805;17/09/2023;2023-09;Manutenção;Refinaria RN;;SegurPro Monitoramento;97.170.036/8416-18;Energia;Eletricidade;NF-e;376690;Eletricidade referente a Refinaria RN  ;1.0;381.12;381.12;BRL;Boleto; Pago;Renato Leal
1752;14/06/2025;2025-06;Administrativo;Eólicas NE;Brasília;Companhia de Máquinas Orion;73.782.579/6860-84;Materiais  ;Tubulações;Di;662769;Tubulações referente a Eólicas NE;1.0;1031.48;1031.48;BRL;Cartão;Pago;João Pereira
1598;19/12/2024;2024-12;SEGURANÇA;Eólicas NE;Recife;Global Tools Brasil  ;1,65679E+11;Consultoria;Fiscal;Recibo;529084;FISCAL REFERENTE A EÓLICAS NE;2.0;648.46;;BRL;Ted;Pago;Bruno Araújo
407;14/06/2025;2025-06; Obras;Ponte Amazônia;Manaus;Constrular LTDA;4,31644E+13;TI; Licenças;NF-E;835350;Licenças referente a Ponte Amazônia;3.0;;2086.23;BRL;Caixa;Pendente  ; Marta Souza
503;05/08/2022;2022-08;Financeiro;Refinaria RN;Recife;CloudTec Soluções;5,57541E+13;Logística;SEGURO;Boleto;956844;Seguro referente a Refinaria RN – URGENTE;3.0;745.25;;BRL;Boleto;Em análise;João Pereira
1072;25/01/2022;2022-01;Compras  ;FERROVIAS CENTRO-OESTE;Belo Horizonte;Metalúrgica Phoenix;7,95477E+14;SEGURANÇA;Alarmes;Recibo;807330;Alarmes referente a Ferrovias Centro-Oeste;;75.47;226.41;BRL;Caixa;REJEITADO;Fernanda Nunes
1057;21/06/2023;2023-06;TI;Saneamento PE;RECIFE;Oficina do aço;67.215.371/3111-03;Consultoria;Ambiental;Recibo;561912; Ambiental referente a Saneamento PE;1.0;438.93;438.93;BRL;;Rejeitado;Fernanda Nunes
930;28/05/2023;202305;Manutenção;Ferrovias Centro-Oeste;Salvador;METALÚRGICA PHOENIX;5,78162E+11;Serviços;Montagem;Boleto;652935;NAN;2.0;254,37;508,74;BRL;Caixa;Pendente  ;Fernanda Nunes
780;17/04/2024;2024-04;Segurança;Linha 4 Metro SP;São Paulo;Oficina do Aço;9,36955E+14;Logística;Frete;NF-e;314089; Frete referente a Linha 4 Metro SP – URGENTE;2.0;765.02;1530.04;BRL;;Em análise  ;Fernanda Nunes
1864;26/05/2025;2025-05;TI;Nan;Salvador; SegurPro Monitoramento;2,48202E+13;Locação;Equipamentos;Boleto;820801;Equipamentos referente a Ferrovias Centro-Oeste;4.0;244.4;977.6;BRL;;EM ANÁLISE;Renato leal
